ID-Nummer,UUID-Nummer,Gruppe,BAUMATERIALIEN,"ID-Nummer
Entsorgung",Entsorgung,Dichte/Masse,Bezug,UBP Total,UBP Herstellung,UBP Entsorgung,"PE gesamt, Total","PE gesamt, Herstellung total","PE gesamt, Herstellung energetisch genutzt","PE gesamt, Herstellung stofflich genutzt","PE gesamt, Entsorgung","PE erneuerbar, Total","PE erneuerbar, Herstellung total","PE erneuerbar, Herstellung energetisch genutzt","PE erneuerbar, Herstellung stofflich genutzt","PE erneuerbar, Entsorgung","PE nicht erneuerbar, Total","PE nicht erneuerbar, Herstellung total","PE nicht erneuerbar, Herstellung energetisch genutzt","PE nicht erneuerbar, Herstellung stofflich genutzt","PE nicht erneuerbar, Entsorgung",GWP Total,GWP Entsorgung,GWP Herstellung,Biogener Kohlenstoff,French Name,
15.005,CBDADEEB-3B93-32E4-6504-08EF289B6D9B,Kunststoffe,Polystyrol (PS),91.16,"Entsorgung, Polystyrol",1050,kg,8170,4880,3280,25,25,14,11,0,0,0,0,0,0,24.6,24,14,11,0,6.72,3.64,3.08,0,Polystyrène (PS),"Élimination, polystyrène"
21.001,3C36CA50-3B4E-44CA-8240-EB4B75A84B68,Kuecheneinbauten und -moebel,Abfalltrennsystem,91.123,"Entsorgung, Abfalltrennsystem",-,Stk.,35300,26500,8760,130,129,126,4,1,17,17,17,0,0,113,112,109,4,1,24.2,16.1,8.13,0,Système de tri des déchets,"Élimination, système de tri des déchets"
21.002,FC7C4727-B6B9-45A9-9AB9-53EE5C039FB2,Kuecheneinbauten und -moebel,"Arbeitsplatte Chromstahl, high-end",91.161,"Entsorgung, Arbeitsplatte Chromstahl, High-End",-,m2,836000,836000,708,1710,1710,1710,0,2,450,450,450,0,0,1260,1260,1260,0,2,332,332,0.44,0,"Plan de travail en acier chromé, haut de gamme","Élimination, plan de travail acier chromé, haut de gamme"
21.003,59550658-97D9-44D0-A19E-69C1434953F0,Kuecheneinbauten und -moebel,"Arbeitsplatte Chromstahl, Standard",91.124,"Entsorgung, Arbeitsplatte Chromstahl, Standard",-,m2,137000,136000,1420,313,312,257,54,2,89,89,45,44,0,224,223,212,11,1,56.8,55.7,1.05,5,"Plan de travail en acier chromé, standard","Élimination, plan de travail en acier chromé, standard"
21.004,BA8B90B0-9DF2-4B24-9C2E-2771662E958F,Kuecheneinbauten und -moebel,Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis),91.125,"Entsorgung, Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis)",-,m2,137000,116000,20800,361,356,303,53,5,6,6,6,0,0,355,350,297,53,4,95.5,76.2,19.2,0,Plan de travail en matériau composite (base: hydroxyde d'aluminium),"Élimination, plan de travail en matériau composite (base: hydroxyde d'aluminium)"
21.005,77DCCEBD-760E-4534-9BF9-975E037EB3A0,Kuecheneinbauten und -moebel,Arbeitsplatte kunstharzbeschichtet,91.126,"Entsorgung, Arbeitsplatte kunstharzbeschichtet",-,m2,34200,32600,1550,250,249,124,125,1,148,148,49,99,0,102,101,75,26,1,20.2,19,1.2,12,Plan de travail en résine synthétique,"Élimination, plan de travail en résine synthétique"
21.006,FF8F7027-E9C1-4AD4-9E47-7DDB0F44CCEE,Kuecheneinbauten und -moebel,Arbeitsplatte Massivholz,91.127,"Entsorgung, Arbeitsplatte Massivholz",-,m2,27400,26000,1480,396,394,256,138,2,335,335,206,129,0,61,59,50,9,2,12.6,11.7,0.92,6,Plan de travail en bois massif,"Élimination, plan de travail en bois massif"
21.007,F6E3D922-9AB9-43AF-8913-DAEEA4FBE722,Kuecheneinbauten und -moebel,Arbeitsplatte Naturstein,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",-,m2,158000,155000,3510,427,423,423,0,5,72,71,71,0,0,356,351,351,0,4,41.1,40,1.05,0,Plan de travail en pierre naturelle,"Élimination, bâtiment, brique en terre cuite, élimination"
21.008,84ED90B6-CBDF-4F8D-845B-272346268676,Kuecheneinbauten und -moebel,Dampfabzug,91.129,"Entsorgung, Dampfabzug",-,Stk.,356000,338000,17700,667,666,666,0,1,69,69,69,0,0,598,596,596,0,1,151,133,17.1,0,Hotte de ventilation,"Élimination, hotte de ventilation"
21.009,179EF39A-FF60-4845-9534-8D73EF207C47,Kuecheneinbauten und -moebel,"Kueche, Massivholz, 16-teilig",91.13,"Entsorgung, Kueche, Massivholz, 16-teilig",-,Stk.,1000000,942000,62600,7020,6980,4950,2030,41,5040,5040,3140,1900,2,1980,1940,1810,129,38,470,418,51.3,160,"Cuisine, bois massif, 16 éléments","Élimination, cuisine, bois massif, 16 éléments"
21.01,6927B923-0CE9-404D-B3A9-98914ED31E83,Kuecheneinbauten und -moebel,"Kueche, Metall, 16-teilig",91.131,"Entsorgung, Kueche, Metall, 16-teilig",-,Stk.,6610000,6550000,54300,10900,10900,10900,67,5,682,682,615,67,0,10300,10200,10200,0,5,2770,2720,51,3,"Cuisine, métal, 16 éléments","Élimination, cuisine, métal, 16 éléments"
21.011,FADC1641-F855-4888-B0BB-42B23153ED97,Kuecheneinbauten und -moebel,"Kueche, Spanplatte, 16-teilig",91.132,"Entsorgung, Kueche, Spanplatte, 16-teilig",-,Stk.,1200000,1110000,91000,5400,5340,2880,2460,60,2530,2520,599,1930,3,2870,2810,2280,531,56,632,557,74.8,223,"Cuisine, bois reconstitué, 16 éléments","Élimination, cuisine, bois reconstitué, 16 éléments"
21.012,12ADE34B-2318-4E01-89C0-4A690DF416D3,Kuecheneinbauten und -moebel,Spuele Chromstahl,91.133,"Entsorgung, Spuele Chromstahl",-,Stk.,110000,105000,5330,254,254,254,0,1,41,41,41,0,0,213,213,213,0,1,48.6,43.6,4.92,0,Armoire-évier en acier chromé,"Élimination, armoire-évier en acier chromé"
21.013,77603615-1C21-4F15-A9A7-3194EA13EEE8,Kuecheneinbauten und -moebel,Spuele Kompositwerkstoff (auf Gesteinsmehlbasis),91.134,"Entsorgung, Spuele Kompositwerkstoff (auf Gesteinsmehlbasis)",-,Stk.,46600,46000,595,160,159,143,17,1,16,16,16,0,0,144,143,126,17,1,30.7,30.5,0.18,0,Armoire-évier en matières composites (base: poudre de roche),"Élimination, armoire-évier en matières composites (base: poudre de roche)"
